EarthquakeId,EarthquakeTime,EarthquakeLatitude,EarthquakeLongitude,EarthquakeDepth,EarthquakeMagnitude,EarthquakeMagnitudeType,BackAzimuth,EpicentralDistance,HypocentralDistance,RuptureDistance,RuptureDistanceVar,JoynerBooreDistance,JoynerBooreDistanceVar,GC2_ry,GC2_rx,GC2_ry0,GC2_U,GC2_T,Network,DataProvider,StationCode,StationDescription,StationLatitude,StationLongitude,StationElevation,SamplingRate,SourceFile,StationID,H1Lowpass,H1Highpass,H2Lowpass,H2Highpass,ZLowpass,ZHighpass,PGA,PGV,"PSA(T=0.3000, D=0.050)","PSA(T=0.6000, D=0.050)","PSA(T=1.0000, D=0.050)","PSA(T=3.0000, D=0.050)"
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,267.22,79.71,79.55,78.63,0.51,78.57,0.54,nan,nan,nan,nan,nan,LD,IRIS-DMC,CUNY,"Queens College, Flushing-Queens, NYC",40.73493,-73.81761,20.00,100,LD.CUNY..HNE__20240405T142250Z__20240405T143114Z.mseed,LD.CUNY..HN,37.50000,0.18181,37.50000,0.18181,37.50000,0.28529,1.02291160E+00,2.63968580E-01,1.13755470E+00,2.60784080E-01,1.17749560E-01,1.73543860E-02
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,63.52,141.53,141.31,140.43,0.53,140.40,0.54,nan,nan,nan,nan,nan,LD,IRIS-DMC,FMMC,"Franklin & Marshall College/Millport Conservancy, PA",40.13760,-76.25850,101.20,100,LD.FMMC..HHE__20240405T142250Z__20240405T143114Z.mseed,LD.FMMC..HH,37.50000,0.10275,37.50000,0.10275,37.50000,0.13066,1.77914810E-01,3.99667200E-02,3.10738970E-01,4.84983970E-02,1.35392770E-02,1.06434780E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,256.43,76.03,75.90,74.95,0.51,74.89,0.54,nan,nan,nan,nan,nan,LD,IRIS-DMC,FOR,"Fordham University, The Bronx, NYC",40.86030,-73.88520,0.00,100,LD.FOR..HHE__20240405T142250Z__20240405T143114Z.mseed,LD.FOR..HH,37.50000,0.05807,37.50000,0.05807,37.50000,0.03332,1.13299480E+00,2.16438230E-01,9.44034300E-01,3.08981030E-01,2.95649350E-01,4.12435410E-02
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,36.90,123.34,123.37,122.24,0.52,122.21,0.54,nan,nan,nan,nan,nan,LD,IRIS-DMC,GEDE,"Greenville, DE, USA",39.81130,-75.63580,105.00,100,LD.GEDE..HHN__20240405T142250Z__20240405T143114Z.mseed,LD.GEDE..HH,37.50000,0.19896,37.50000,0.19896,37.50000,0.03332,6.11522040E-01,7.79579650E-02,1.09677780E-01,4.74835520E-02,1.59211670E-02,6.23944620E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,203.93,128.38,128.49,127.28,0.52,127.24,0.54,nan,nan,nan,nan,nan,LD,IRIS-DMC,NPNY,"Mohonk Preserve, New Paltz, NY",41.75459,-74.14354,216.00,100,LD.NPNY..HHE__20240405T142250Z__20240405T143114Z.mseed,LD.NPNY..HH,37.50000,0.06166,37.50000,0.06166,37.50000,0.03813,3.28030310E-01,1.80127140E-01,4.61428150E-01,4.66848980E-01,1.90433020E-01,4.07709300E-02
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,244.72,79.61,79.51,78.53,0.51,78.47,0.54,nan,nan,nan,nan,nan,LD,IRIS-DMC,PAL,"Palisades, New York",41.00560,-73.90790,66.00,100,LD.PAL..HHN__20240405T142250Z__20240405T143114Z.mseed,LD.PAL..HH,37.50000,0.04997,37.50000,0.04997,37.50000,0.03332,3.09475940E-01,8.76891460E-02,2.06398460E-01,1.92308350E-01,1.10132850E-01,1.75243030E-02
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,142.41,246.17,246.14,245.05,0.53,245.03,0.54,nan,nan,nan,nan,nan,LD,IRIS-DMC,PRNY,"Paleontological Research Institution, Ithaca, NY",42.46662,-76.53617,248.00,100,LD.PRNY..HHN__20240405T142250Z__20240405T143114Z.mseed,LD.PRNY..HH,28.25673,0.19896,28.25673,0.19896,33.83684,0.05468,6.58708560E-02,3.07222890E-02,1.33676330E-01,4.71111780E-02,2.13511590E-02,6.98486390E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,10.48,227.84,228.17,226.72,0.53,226.70,0.54,nan,nan,nan,nan,nan,LD,IRIS-DMC,WADE,"Warrington Farm, Harbeson, DE",38.67942,-75.24961,11.40,40,LD.WADE..BHE__20240405T142250Z__20240405T143114Z.mseed,LD.WADE..BH,15.00000,0.06992,15.00000,0.06992,15.00000,0.10027,1.44475420E-01,5.78258420E-02,3.26037160E-01,1.22870780E-01,4.34985640E-02,1.54074790E-02
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,119.34,372.70,372.12,371.58,0.54,371.56,0.54,nan,nan,nan,nan,nan,LD,IRIS-DMC,WVNY,"West Valley, New York",42.40620,-78.60420,490.00,100,LD.WVNY..HHE__20240405T142250Z__20240405T143114Z.mseed,LD.WVNY..HH,32.83561,0.03930,32.83561,0.03930,37.50000,0.05984,3.18531590E-02,1.80144830E-02,7.21581340E-02,2.68863550E-02,3.60791510E-02,4.72730560E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,77.93,584.11,582.71,582.98,0.54,582.97,0.54,nan,nan,nan,nan,nan,MU,IRIS-DMC,EARS,Noble,39.79183,-81.52389,307.00,100,MU.EARS..HHE__20240405T142250Z__20240405T143114Z.mseed,MU.EARS..HH,22.22107,0.20502,22.22107,0.20502,30.92117,0.27685,4.38009920E-02,2.61366930E-02,1.34348130E-01,4.91973290E-02,3.28833890E-02,8.49943040E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,214.53,781.65,781.49,780.52,0.54,780.51,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,E62A,"Clayton Lake, ME, USA",46.62010,-69.52270,356.00,100,N4.E62A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.E62A.00.HH,22.89863,0.48989,22.89863,0.48989,24.31637,0.53608,7.35186040E-03,9.48514250E-03,1.49631450E-02,2.59761810E-02,1.63888280E-02,6.94871540E-04
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,224.43,774.23,773.67,773.10,0.54,773.09,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,F64A,"Sherman, ME, USA",45.86330,-68.34960,179.00,100,N4.F64A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.F64A.00.HH,32.83561,0.53608,32.83561,0.53608,32.83561,0.47539,8.29968800E-03,8.58158560E-03,1.82474290E-02,2.11508960E-02,2.57799300E-02,7.16280610E-04
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,215.94,609.22,609.09,608.09,0.54,608.08,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,G62A,"West of Eustis, ME, USA",45.21860,-70.53190,426.00,100,N4.G62A.00.HHZ__20240405T142250Z__20240405T143114Z.mseed,N4.G62A.00.HH,32.83561,0.31220,32.83561,0.31220,33.83684,0.34163,1.51919470E-02,1.65569410E-02,4.57328490E-02,5.76652760E-02,3.13173250E-02,2.05142410E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,215.69,522.32,522.23,521.19,0.54,521.18,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,H62A,"Milan, NH, USA",44.57430,-71.15590,381.00,100,N4.H62A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.H62A.00.HH,30.92117,0.18736,30.92117,0.18736,37.50000,0.06748,3.87338950E-02,1.83050370E-02,6.60132440E-02,6.31116180E-02,2.90606690E-02,2.09655920E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,115.69,755.72,754.36,754.58,0.54,754.58,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,I49A,"Point Hope, MI, USA",43.94000,-82.82460,215.00,100,N4.I49A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.I49A.00.HH,14.16105,0.47539,14.16105,0.47539,5.10009,0.43443,6.89359300E-03,8.05120320E-03,2.13870500E-02,1.31055130E-02,1.34930180E-02,1.68332110E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,219.82,451.97,451.80,450.84,0.54,450.83,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,I62A,"Tamworth, NH, USA",43.87430,-71.33590,264.00,100,N4.I62A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.I62A.00.HH,37.50000,0.20502,37.50000,0.20502,37.50000,0.03591,7.61724340E-02,4.01675100E-02,1.71336450E-01,7.48049520E-02,3.56238850E-02,2.94815630E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,224.16,507.09,506.76,505.96,0.54,505.95,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,I63A,"Otisfield, ME, USA",44.05050,-70.58090,177.00,100,N4.I63A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.I63A.00.HH,37.50000,0.21127,37.50000,0.21127,37.50000,0.19896,4.70370720E-02,2.31742390E-02,1.17699430E-01,8.05324500E-02,4.25232450E-02,2.04724390E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,137.37,381.57,381.37,380.44,0.54,380.43,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,J55A,"Hilton, NY, USA",43.26570,-77.81670,97.00,100,N4.J55A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.J55A.00.HH,37.50000,0.08580,37.50000,0.08580,37.50000,0.05807,5.95204460E-02,2.47326590E-02,7.21263950E-02,2.29983250E-02,1.79083630E-02,3.46631930E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,160.82,318.33,318.56,317.20,0.54,317.19,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,J57A,"Williamstown, NY, USA",43.40990,-75.99680,191.00,100,N4.J57A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.J57A.00.HH,37.50000,0.05984,37.50000,0.05984,37.50000,0.06166,1.23864380E-01,2.86539580E-02,1.97358250E-01,2.96657430E-02,1.38037310E-02,4.21815330E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,184.02,308.23,308.57,307.10,0.54,307.09,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,J59A,"Piesco, NY, USA",43.46470,-74.50410,541.00,100,N4.J59A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.J59A.00.HH,37.50000,0.04706,37.50000,0.04706,37.50000,0.04997,2.76119900E-01,4.99584810E-02,1.28340210E-01,3.55433240E-02,2.46659000E-02,3.13140970E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,212.58,346.40,346.44,345.28,0.54,345.26,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,J61A,Chester,43.34620,-72.55350,253.00,100,N4.J61A.00.HHZ__20240405T142250Z__20240405T143114Z.mseed,N4.J61A.00.HH,37.50000,0.22436,37.50000,0.22436,37.50000,0.05149,3.27130770E-01,1.40074820E-01,8.97159130E-01,2.39497310E-01,5.06127150E-02,6.82942150E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,106.79,693.40,691.89,692.27,0.54,692.26,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,K50A,"Casco, MI, USA",42.77490,-82.62310,191.00,100,N4.K50A.00.HHZ__20240405T142250Z__20240405T143114Z.mseed,N4.K50A.00.HH,30.92117,0.36279,30.92117,0.36279,19.70545,0.38525,1.25000950E-02,1.09836460E-02,2.87282850E-02,2.55313680E-02,1.58813800E-02,3.32944180E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,146.52,269.17,269.20,268.04,0.53,268.03,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,K57A,Scipio Center,42.73130,-76.51630,408.00,100,N4.K57A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.K57A.00.HH,37.02744,0.08580,37.02744,0.08580,37.50000,0.03332,8.55698880E-02,2.36876870E-02,2.16580550E-01,3.57003320E-02,2.06631380E-02,5.98052490E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,224.72,303.32,303.14,302.20,0.54,302.18,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,K62A,"Royalston, MA, USA",42.66510,-72.23450,289.00,100,N4.K62A.00.HHZ__20240405T142250Z__20240405T143114Z.mseed,N4.K62A.00.HH,37.50000,0.19307,37.50000,0.19307,37.50000,0.06166,3.22337400E-01,6.46677930E-02,2.81726100E-01,1.70685950E-01,3.28187280E-02,2.55689360E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,123.42,283.46,283.09,282.34,0.53,282.32,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,L56A,"Greenwood, NY, USA",42.13650,-77.55910,688.00,100,N4.L56A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.L56A.00.HH,31.86402,0.05635,31.86402,0.05635,37.50000,0.07841,5.42093290E-02,3.79435640E-02,7.70504770E-02,5.02996530E-02,3.75648280E-02,1.28081800E-02
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,171.79,167.59,167.81,166.48,0.53,166.45,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,L59A,"Walton, NY, USA",42.19020,-75.04260,677.00,100,N4.L59A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.L59A.00.HH,37.50000,0.05635,37.50000,0.05635,37.50000,0.04173,3.18954030E-01,6.58885660E-02,5.21716240E-01,8.23735240E-02,3.61387400E-02,1.19743620E-02
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,222.38,260.76,260.65,259.64,0.53,259.62,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,L61B,"Northampton, MA, USA",42.44980,-72.68020,261.00,100,N4.L61B.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.L61B.00.HH,37.50000,0.21772,37.50000,0.21772,37.50000,0.04173,2.14922850E-01,6.61010790E-02,2.17059920E-01,1.47748820E-01,4.20559800E-02,6.02184950E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,248.55,355.93,355.22,354.80,0.54,354.79,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,L64A,"Middleborough, MA, USA",41.93590,-70.83910,17.00,100,N4.L64A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.L64A.00.HH,37.50000,0.19307,37.50000,0.19307,37.50000,0.10911,9.59244250E-02,2.97159940E-02,1.12112980E-01,6.22351610E-02,2.60112530E-02,2.78111240E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,93.70,700.52,698.77,699.39,0.54,699.38,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,M50A,"Fremont, OH, USA",41.40350,-83.04280,176.00,100,N4.M50A.00.HHZ__20240405T142250Z__20240405T143114Z.mseed,N4.M50A.00.HH,30.00622,0.23120,30.00622,0.23120,22.22107,0.20502,1.49752560E-02,8.22228230E-03,5.69197540E-02,1.39599190E-02,1.44574400E-02,1.73822600E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,97.42,561.81,560.43,560.68,0.54,560.67,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,M52A,"Chesterland, OH, USA",41.54050,-81.35700,382.00,100,N4.M52A.00.HHZ__20240405T142250Z__20240405T143114Z.mseed,N4.M52A.00.HH,19.12237,0.35205,19.12237,0.35205,19.12237,0.35205,1.94362470E-02,2.25138450E-02,4.81843910E-02,2.06703790E-02,2.94028310E-02,3.17525210E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,108.88,211.54,211.11,210.42,0.53,210.40,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,M57A,"Sunshine Farm, Cogan Station, PA, USA",41.33720,-77.12800,319.00,100,N4.M57A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.M57A.00.HH,37.50000,0.04997,37.50000,0.04997,37.50000,0.10275,1.65239820E-01,8.34085950E-02,2.62272770E-01,8.71256400E-02,4.58292450E-02,1.63898350E-02
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,251.89,241.24,240.74,240.12,0.53,240.10,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,M63A,"Gales Ferry, CT, USA",41.40380,-72.04640,44.00,100,N4.M63A.00.HHZ__20240405T142250Z__20240405T143114Z.mseed,N4.M63A.00.HH,37.50000,0.25300,37.50000,0.25300,37.50000,0.08327,2.38312690E-01,6.00465140E-02,2.78286790E-01,9.98493120E-02,6.20839340E-02,3.63427060E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,88.72,795.09,793.07,793.96,0.54,793.95,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,N49A,"Columbus Grove, OH, USA",40.92200,-84.18250,225.00,100,N4.N49A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.N49A.00.HH,26.60925,0.38525,26.60925,0.38525,22.22107,0.38525,2.89115700E-03,3.06317770E-03,5.02602780E-03,5.95049620E-03,7.08840050E-03,9.36481350E-04
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,89.70,642.84,641.21,641.71,0.54,641.70,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,N51A,"Ashland, OH, USA",40.91830,-82.37480,343.00,100,N4.N51A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.N51A.00.HH,20.92549,0.32172,20.92549,0.32172,26.60925,0.11244,1.81696740E-02,8.98952640E-03,3.56086220E-02,1.14096240E-02,7.37711880E-03,2.15971790E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,89.38,513.34,512.05,512.21,0.54,512.20,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,N53A,"Lisbon, OH, USA",40.80650,-80.83770,360.00,100,N4.N53A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.N53A.00.HH,24.31637,0.22436,24.31637,0.22436,27.42062,0.25300,1.19515700E-02,7.21875410E-03,2.10582670E-02,2.15317560E-02,6.71402080E-03,4.75335700E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,94.86,165.92,165.53,164.81,0.53,164.78,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,N58A,"Sunbury, PA, USA",40.83960,-76.71580,200.00,100,N4.N58A.00.HHZ__20240405T142250Z__20240405T143114Z.mseed,N4.N58A.00.HH,37.50000,0.05635,37.50000,0.05635,37.50000,0.16615,1.26634520E-01,9.90766510E-02,3.15032840E-01,9.41989160E-02,7.49204000E-02,1.51336280E-02
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,256.96,112.08,111.85,110.98,0.52,110.94,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,N62A,"Caumsett State Park, Huntington, NY, USA",40.93130,-73.46770,34.00,100,N4.N62A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.N62A.00.HH,37.50000,0.10275,37.50000,0.10275,37.50000,0.07165,2.04251360E+00,3.04187550E-01,6.33465880E-01,2.32877970E-01,3.58978600E-01,1.09606700E-02
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,81.59,603.98,602.49,602.84,0.54,602.84,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,O52A,"Adamsville, OH, USA",40.11580,-81.83610,331.00,100,N4.O52A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.O52A.00.HH,16.95755,0.30296,16.95755,0.30296,24.31637,0.34163,9.69753510E-03,5.98909610E-03,2.61070920E-02,1.13856800E-02,7.04221370E-03,2.48509710E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,81.35,479.99,478.82,478.86,0.54,478.86,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,O54A,"Avella, PA, USA",40.18210,-80.37780,357.00,100,N4.O54A.00.HH1__20240405T142250Z__20240405T143114Z.mseed,N4.O54A.00.HH,27.42062,0.07384,27.42062,0.07384,26.60925,0.03332,1.65380490E-02,7.57238980E-03,2.78706560E-02,2.04527700E-02,5.61418810E-03,4.41356910E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,74.52,580.98,579.65,579.84,0.54,579.84,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,P53A,"Whipple, OH, USA",39.48680,-81.38960,270.00,100,N4.P53A.00.HHZ__20240405T142250Z__20240405T143114Z.mseed,N4.P53A.00.HH,18.55654,0.25300,18.55654,0.25300,32.83561,0.22436,7.31565080E-03,9.47739390E-03,1.60685520E-02,1.56136140E-02,8.43707110E-03,3.34386460E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,63.07,308.35,307.82,307.23,0.54,307.21,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,P57A,"Homestead Farm, Martinsburg, WV, USA",39.48350,-78.01260,191.00,100,N4.P57A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.P57A.00.HH,37.50000,0.09389,37.50000,0.09389,37.50000,0.03813,1.34679100E-01,3.45401920E-02,5.66497350E-02,7.47838240E-02,1.39481190E-02,3.50722140E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,1.38,113.61,113.81,112.52,0.52,112.48,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,P61A,"Hammonton, NJ, USA",39.67340,-74.79190,22.00,100,N4.P61A.00.HHZ__20240405T142250Z__20240405T143114Z.mseed,N4.P61A.00.HH,37.50000,0.05468,37.50000,0.05468,37.50000,0.03700,5.28813200E-01,1.42578930E-01,6.44906380E-01,2.87980620E-01,1.12963520E-01,8.26852280E-02
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,73.10,757.37,755.67,756.23,0.54,756.23,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,Q51A,"Peebles, OH, USA",39.02600,-83.34560,362.00,100,N4.Q51A.00.HHZ__20240405T142250Z__20240405T143114Z.mseed,N4.Q51A.00.HH,30.92117,0.38525,30.92117,0.38525,35.93181,0.36279,9.88773730E-03,6.00265330E-03,2.49352930E-02,2.10215540E-02,5.67916700E-03,7.24883800E-04
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,70.94,670.64,669.19,669.51,0.54,669.50,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,Q52A,"Bidwell, OH, USA",38.96220,-82.26690,228.00,100,N4.Q52A.00.HHZ__20240405T142250Z__20240405T143114Z.mseed,N4.Q52A.00.HH,24.31637,0.27685,24.31637,0.27685,29.11834,0.09112,6.73271310E-03,3.87393410E-03,1.40655090E-02,7.00181140E-03,3.38135260E-03,2.87502740E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,67.98,553.44,552.33,552.31,0.54,552.30,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,Q54A,"Coxs Mills, WV, USA",38.98360,-80.83380,254.00,100,N4.Q54A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.Q54A.00.HH,27.42062,0.07841,27.42062,0.07841,37.50000,0.03332,9.07845080E-03,7.00875530E-03,1.30439440E-02,2.58108090E-02,4.38669280E-03,2.22201530E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,62.70,421.01,420.29,419.88,0.54,419.87,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,Q56A,"Snyder Ridge, Maysville, WV, USA",39.04010,-79.18710,430.00,100,N4.Q56A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.Q56A.00.HH,37.50000,0.03591,37.50000,0.03591,37.50000,0.03700,2.02628020E-02,1.36391180E-02,4.06745030E-02,2.66158370E-02,1.39628340E-02,4.39967630E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,58.15,533.17,532.40,532.04,0.54,532.03,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,R55A,"Marlinton, WV, USA",38.28250,-80.11950,833.00,100,N4.R55A.00.HH1__20240405T142250Z__20240405T143114Z.mseed,N4.R55A.00.HH,30.00622,0.06354,30.00622,0.06354,29.11834,0.04173,8.20992030E-03,8.12827320E-03,1.42064720E-02,3.08737680E-02,1.16322590E-02,1.67779660E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,40.58,405.37,405.29,404.24,0.54,404.23,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,R58B,"Mineral, VA, USA",37.96360,-77.87870,116.00,100,N4.R58B.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.R58B.00.HH,37.50000,0.07165,37.50000,0.07165,37.50000,0.05635,4.20679460E-02,1.45126520E-02,7.67412990E-02,3.45270620E-02,9.32796530E-03,3.45209320E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,10.56,267.37,267.75,266.25,0.53,266.23,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,R61A,"Willards, MD, USA",38.33030,-75.33900,76.00,100,N4.R61A.00.HH2__20240405T142250Z__20240405T143114Z.mseed,N4.R61A.00.HH,18.00746,0.04706,18.00746,0.04706,37.50000,0.52022,1.21624270E-01,7.93393610E-02,2.88133760E-01,2.17428010E-01,4.42055250E-02,6.79529300E-03
us7000ma74,2024-04-05T14:23:20.045000Z,40.69630,-74.75960,2.62,4.8,mwr,58.33,650.34,649.39,649.21,0.54,649.20,0.54,nan,nan,nan,nan,nan,N4,IRIS-DMC,S54A,"Dingess, Beckley, WV, USA",37.79970,-81.31140,636.00,100,N4.S54A.00.HH1__20240405T142250Z__20240405T143114Z.mseed,N4.S54A.00.HH,23.59686,0.19307,23.59686,0.19307,23.59686,0.23825,6.38334540E-03,4.92929430E-03,9.34730340E-03,1.28540820E-02,5.36920090E-03,2.00793820E-03
